Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",4,60.0,3,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",5,60.0,3,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",6,60.0,3,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",7,65.0,1,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",1,50.0,4,0,0,"",,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",2,60.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",3,70.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",4,80.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",5,80.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",6,80.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",7,80.0,1,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Clean",8,90.0,1,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Snatch Pull (Barbell)",1,60.0,2,0,0,"",,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Snatch Pull (Barbell)",2,70.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Snatch Pull (Barbell)",3,80.0,4,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Snatch Pull (Barbell)",4,85.0,4,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Snatch Pull (Barbell)",5,85.0,4,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",1,40.0,4,0,0,"","",
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",2,50.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",3,60.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",4,65.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",5,65.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",6,70.0,2,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch (Barbell)",7,75.0,2,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",1,50.0,4,0,0,"",,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",2,70.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",3,80.0,1,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",4,85.0,1,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",5,90.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",6,90.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Clean (Barbell)",7,90.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",1,60.0,4,0,0,"",,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",2,80.0,4,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",3,95.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",4,100.0,1,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",5,105.0,1,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",6,110.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",7,110.0,2,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Squat (Barbell)",8,110.0,3,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch Ballance",1,30.0,4,0,0,"",,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch Ballance",2,40.0,5,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch Ballance",3,45.0,4,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch Ballance",4,50.0,4,0,0,,,
2021-04-16 20:04:13,"Evening Workout",2h 18m,"Snatch Ballance",5,60.0,1,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",1,40.0,5,0,0,"","",
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",2,50.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",3,55.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",4,55.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",5,60.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",6,65.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Snatch (Barbell)",7,70.0,1,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",1,40.0,5,0,0,"",,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",2,60.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",3,80.0,4,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",4,90.0,3,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",5,100.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",6,100.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",7,100.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",8,100.0,5,0,0,,,
2021-04-19 19:56:59,"Evening Workout",1h 24m,"Squat (Barbell)",9,105.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",1,4.0,40,0,0,"","",
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",2,5.0,50,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",3,5.0,50,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",4,5.0,50,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",5,5.0,55,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",6,5.0,55,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Hang Snatch (Barbell)",7,2.0,60,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",1,50.0,4,0,0,"",,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",2,50.0,3,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",3,70.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",4,70.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",5,70.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",6,70.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Clean and Jerk (Barbell)",7,75.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",1,60.0,4,0,0,"",,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",2,80.0,3,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",3,90.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",4,90.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",5,100.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",6,100.0,5,0,0,,,
2021-04-23 20:09:42,"Evening Workout",2h 15m,"Squat (Barbell)",7,105.0,5,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",1,4.0,30,0,0,"","",
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",2,4.0,40,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",3,5.0,50,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",4,5.0,50,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",5,5.0,50,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",6,5.0,55,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Hang Snatch (Barbell)",7,5.0,60,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",1,50.0,4,0,0,"",,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",2,70.0,4,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",3,80.0,5,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",4,80.0,5,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",5,85.0,5,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",6,85.0,5,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",7,90.0,5,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Front Squat (Barbell)",8,100.0,2,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Strict Military Press (Barbell)",1,30.0,5,0,0,"",,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Strict Military Press (Barbell)",2,40.0,4,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Strict Military Press (Barbell)",3,40.0,4,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Strict Military Press (Barbell)",4,40.0,4,0,0,,,
2021-04-26 19:39:06,"Evening Workout",2h 4m,"Strict Military Press (Barbell)",5,45.0,6,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",1,40.0,5,0,0,"","",
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",2,50.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",3,55.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",4,55.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",5,60.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",6,65.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Snatch (Barbell)",7,70.0,1,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",1,50.0,4,0,0,"",,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",2,70.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",3,70.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",4,75.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",5,75.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",6,80.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Clean (Barbell)",7,90.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Squat (Barbell)",1,70.0,5,0,0,"",,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Squat (Barbell)",2,90.0,5,0,0,,,
2021-04-28 19:47:12,"Evening Workout",2h 11m,"Squat (Barbell)",3,100.0,5,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",4,60.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",5,60.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",6,60.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Snatch (Barbell)",7,65.0,1,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Clean and Jerk (Barbell)",1,50.0,3,0,0,"",,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Clean and Jerk (Barbell)",2,60.0,2,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Clean and Jerk (Barbell)",3,70.0,2,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Clean and Jerk (Barbell)",4,80.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Clean and Jerk (Barbell)",5,80.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Clean and Jerk (Barbell)",6,80.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Squat (Barbell)",1,70.0,4,0,0,"",,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Squat (Barbell)",2,90.0,2,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Squat (Barbell)",3,100.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Squat (Barbell)",4,105.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Squat (Barbell)",5,110.0,3,0,0,,,
2021-05-05 19:57:57,"Evening Workout",1h 34m,"Squat (Barbell)",6,115.0,2,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Clean and Jerk (Barbell)",1,50.0,3,0,0,"","",
2021-05-10 19:16:00,"Evening Workout",3h,"Clean and Jerk (Barbell)",2,60.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Clean and Jerk (Barbell)",3,70.0,2,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Clean and Jerk (Barbell)",4,80.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Clean and Jerk (Barbell)",5,80.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Clean and Jerk (Barbell)",6,80.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",1,30.0,3,0,0,"",,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",3,50.0,2,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",4,60.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",5,60.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",6,60.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",7,50.0,1,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",8,60.0,1,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Snatch (Barbell)",9,65.0,1,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Squat (Barbell)",1,60.0,5,0,0,"",,
2021-05-10 19:16:00,"Evening Workout",3h,"Squat (Barbell)",2,80.0,2,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Squat (Barbell)",3,90.0,2,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Squat (Barbell)",4,105.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Squat (Barbell)",5,110.0,3,0,0,,,
2021-05-10 19:16:00,"Evening Workout",3h,"Squat (Barbell)",6,115.0,3,0,0,,,
2021-05-13 12:00:00,"Evening Workout",5m,"Swimming",1,0,0,1.0,30,"","",
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",2,50.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",3,60.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",4,60.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",5,65.0,1,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",6,70.0,1,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Snatch (Barbell)",7,60.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Clean and Jerk (Barbell)",1,50.0,5,0,0,"",,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Clean and Jerk (Barbell)",2,60.0,2,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Clean and Jerk (Barbell)",3,70.0,2,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Clean and Jerk (Barbell)",4,80.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Clean and Jerk (Barbell)",5,80.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Clean and Jerk (Barbell)",6,80.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",1,60.0,5,0,0,"",,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",2,80.0,4,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",3,90.0,2,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",4,100.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",5,110.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",6,100.0,3,0,0,,,
2021-05-14 19:28:56,"Evening Workout",2h 7m,"Squat (Barbell)",7,100.0,3,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Snatch (Barbell)",1,40.0,4,0,0,"","",
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Snatch (Barbell)",2,40.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Snatch (Barbell)",3,50.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Snatch (Barbell)",4,55.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Snatch (Barbell)",6,65.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",1,50.0,4,0,0,"",,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",2,60.0,1,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",3,65.0,1,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",4,70.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",5,75.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",6,80.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Clean and Jerk (Barbell)",7,85.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Front Squat (Barbell)",1,60.0,4,0,0,"",,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Front Squat (Barbell)",2,80.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Front Squat (Barbell)",3,90.0,3,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Front Squat (Barbell)",4,90.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Front Squat (Barbell)",5,90.0,4,0,0,,,
2021-05-17 20:09:41,"Evening Workout",1h 57m,"Front Squat (Barbell)",6,90.0,4,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Snatch (Barbell)",1,40.0,5,0,0,"","",
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Snatch (Barbell)",2,50.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Snatch (Barbell)",3,50.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Snatch (Barbell)",4,55.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Snatch (Barbell)",5,60.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Snatch (Barbell)",6,60.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",1,50.0,4,0,0,"",,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",2,60.0,3,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",3,70.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",4,70.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",5,75.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",6,80.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",7,80.0,4,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Clean and Jerk (Barbell)",8,85.0,1,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Squat (Barbell)",1,60.0,5,0,0,"",,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Squat (Barbell)",2,80.0,3,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Squat (Barbell)",3,90.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Squat (Barbell)",4,100.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Squat (Barbell)",5,100.0,5,0,0,,,
2021-05-19 19:37:42,"Evening Workout",2h 42m,"Squat (Barbell)",6,100.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Snatch (Barbell)",1,40.0,4,0,0,"","",
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Snatch (Barbell)",2,50.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Snatch (Barbell)",3,55.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Snatch (Barbell)",4,60.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Snatch (Barbell)",5,60.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Snatch (Barbell)",6,65.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Clean and Jerk (Barbell)",1,50.0,4,0,0,"",,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Clean and Jerk (Barbell)",2,70.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Clean and Jerk (Barbell)",3,70.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Clean and Jerk (Barbell)",4,75.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Clean and Jerk (Barbell)",5,75.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Clean and Jerk (Barbell)",6,80.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",1,60.0,3,0,0,"",,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",2,80.0,3,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",3,90.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",4,100.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",5,100.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",6,100.0,5,0,0,,,
2021-05-24 20:02:17,"Evening Workout",2h 38m,"Squat (Barbell)",7,100.0,5,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",4,60.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",5,70.0,2,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",6,75.0,1,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Snatch (Barbell)",7,75.0,1,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",1,40.0,4,0,0,"",,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",2,40.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",3,50.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",4,60.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",5,70.0,3,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",6,80.0,2,0,0,,,
2021-05-26 19:07:15,"Evening Workout",45m,"Clean and Jerk (Barbell)",7,90.0,1,0,0,,,
2021-05-28 17:51:38,"Afternoon Workout",1h 57m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-05-28 17:51:38,"Afternoon Workout",1h 57m,"Snatch (Barbell)",2,40.0,4,0,0,,,
2021-05-28 17:51:38,"Afternoon Workout",1h 57m,"Snatch (Barbell)",3,50.0,2,0,0,,,
2021-05-28 17:51:38,"Afternoon Workout",1h 57m,"Snatch (Barbell)",4,60.0,2,0,0,,,
2021-05-28 17:51:38,"Afternoon Workout",1h 57m,"Snatch (Barbell)",5,60.0,1,0,0,,,
